1.61064e-06	-1.63726e-09	-0.000262411	-2.47424e-06	8.0734e-05	-6.72041e-19	2.77772e-06	1.28694e-06	-5.07915e-14	2.26021e-05	-6.33551e-25	3.73438e-10	-1.67414e-06	1.4702e-08	1.21389e-07	-2.8994e-09	-1.03176e-38	0.000157784	4.67944e-36	2.63709e-07
0.00307759	-0.00196459	-0.00307905	0.00150784	0.00337666	0.00274264	-0.00152874	-0.00114293	0.00262951	0.00275992	-0.0024947	-0.00202419	-0.00249905	-0.00185283	0.00168286	0.00235634	-0.00161775	0.00154726	-0.00179819	-0.00223787
0.00113577	0.00156191	0.00279671	-0.000917362	0.00248509	0.0013453	-0.000330071	0.00494439	0.00158175	-0.00183772	9.193e-05	0.000802891	-0.00108772	-0.00470765	0.00478397	0.0047086	5.54738e-05	0.00123272	0.0012318	0.00533279
3.1776e-40	1.11035e-40	-2.18447e-40	8.84626e-41	-2.80843e-40	1.65214e-40	2.90652e-40	5.57659e-40	-5.02871e-40	-2.10975e-40	-2.08789e-40	1.32985e-40	-9.02799e-40	-3.65049e-40	-2.27449e-40	-1.08873e-39	9.07971e-41	-3.3895e-40	3.9527e-40	4.86776e-40
0.00141987	0.00379012	-0.00183187	-0.00206847	0.0017502	0.00162364	1.60146e-05	0.00152975	-0.000830158	0.00353295	0.00327836	-0.00108878	0.000191224	5.35329e-05	-8.77461e-05	-0.00385689	-0.00371321	0.00202549	-0.00227195	-0.00238258
0.00108115	-0.00498049	-0.0060031	0.0272275	0.0103813	-0.0174416	0.032259	-0.00248885	0.0536028	0.00805952	-0.011252	0.00695807	0.0126332	0.0228017	0.0118581	0.0041741	0.0525574	0.00590942	0.024542	0.0179709
-0.338658	-0.106445	-0.117645	0.0807295	0.206631	-0.315518	0.279168	0.443261	-0.345706	0.0260953	0.026041	-0.384262	0.0641854	-0.0913205	0.0556424	0.229583	-0.29015	-0.082979	-0.655749	-0.185773
-4.21433e-06	0.000822237	0.000323216	0.000102644	-0.000857461	0.000689121	4.71331e-05	0.000289924	-0.000134824	0.000633519	8.7652e-05	-1.96228e-06	-2.99604e-05	8.55092e-09	0.000211046	4.35098e-05	0.000191275	-6.53596e-06	0.000935218	-9.72991e-11
0.000740371	0.00102672	0.00109041	-0.00180898	-0.00344378	0.00132322	0.00267366	-0.00487961	0.00249418	-0.00176695	-0.00187769	-0.000599636	0.00379506	0.00359003	0.00189677	-0.00299338	0.00417563	0.00641382	0.00105813	0.000476154
-4.23761e-40	-6.33869e-40	8.17583e-40	7.68235e-40	-2.97169e-40	-8.98602e-40	4.43497e-41	2.66023e-41	-3.63291e-40	-1.10712e-39	1.02652e-39	-6.75996e-40	8.10218e-40	-8.26933e-40	1.4597e-39	-1.93078e-39	-1.14207e-40	7.16763e-40	-1.48088e-39	-5.88342e-40
